turn	comment_timestamp	comment_id	reply_to	username	comment_text	negative	neutral	positive	compound	fear	joy	anger	sadness	love	surprise
283	1662545285.934225	9fKS8N3GOhe9fMITa-kHoL	Ugx_XdCfEEmdG7KmUaJ4AaABAg	James Poling	 @pjalne  The AirBud clause at its finest.	0.0	1.0	0.0	0.0	0.0003140705812256783	0.9960466027259827	0.0004817788430955261	0.0006246840348467231	0.001359208719804883	0.0011737544555217028
284	1662545285.93681	9fKS8N3GOhe9fP8DTwB0mj	Ugx_XdCfEEmdG7KmUaJ4AaABAg	SirLampsALot	" @LordAndrew  didn’t know that
Thanks for the info"	0.0	0.707	0.293	0.4404	0.0007276690448634326	0.9924667477607727	0.002896639285609126	0.001292387256398797	0.0021253747399896383	0.0004912823205813766
285	1662545286.157402	9fKS5_htSSn9fKoJdniwZE	Ugxz5HpeDO-xyjCn4o94AaABAg	jestfullgremblim800	Lmao	0.0	0.0	1.0	0.5994	0.1482195407152176	0.2761610150337219	0.5209841728210449	0.0404854416847229	0.006484147161245346	0.007665675599128008
286	1662545286.45233	9fKRiDlf34h9fKS_xgxhDt	UgyFld0E7LYLIVb_sSh4AaABAg	trankzen	Technically it was the chat that cheated.	0.355	0.645	0.0	-0.5106	0.0014669121010228992	0.000605025386903435	0.9950750470161438	0.002418749500066042	0.00022632005857303739	0.00020790471171494573
287	1662545286.459234	9fKRiDlf34h9fKT4jerNff	UgyFld0E7LYLIVb_sSh4AaABAg	Rainbow Dash	Badabun would be proud	0.0	0.492	0.508	0.4767	0.00018881927826441824	0.9979538917541504	0.00045360150397755206	0.000546564522664994	0.0005705504445359111	0.00028662168188020587
288	1662545286.464132	9fKRiDlf34h9fKV33x1j7I	UgyFld0E7LYLIVb_sSh4AaABAg	trankzen	 @Rainbow Dash  Nah, not enough Coke or Pizza	0.167	0.833	0.0	-0.1027	0.00790384691208601	0.8308054208755493	0.1414308249950409	0.012612562626600266	0.005234781187027693	0.0020125422161072493
289	1662545286.468217	9fKRiDlf34h9fKXcDeG7N1	UgyFld0E7LYLIVb_sSh4AaABAg	filpaul	https://youtu.be/CMfNqmQbulI	0.0	1.0	0.0	0.0	0.18322142958641052	0.5853469967842102	0.18902599811553955	0.029125843197107315	0.008460610173642635	0.004819099325686693
290	1662545286.471839	9fKRiDlf34h9fKrVNoZ-1c	UgyFld0E7LYLIVb_sSh4AaABAg	Matt Rodriguez	 @Rainbow Dash  Todd Togers would be more proud	0.0	0.674	0.326	0.5256	0.00017020921222865582	0.9980258941650391	0.00038463802775368094	0.0005618385621346533	0.0006112651899456978	0.00024618167662993073
291	1662545286.474783	9fKRiDlf34h9fLF8ZlKKJG	UgyFld0E7LYLIVb_sSh4AaABAg	ThePurplePeppy	People keep doing crazy stuff for speedruns, like just use a gameshark code to instantly Teleport to the end of the game. New record EZ Clap	0.077	0.739	0.184	0.516	0.8594323396682739	0.020157819613814354	0.06804625689983368	0.00659678690135479	0.0007401498733088374	0.04502670466899872
292	1662545286.477578	9fKRiDlf34h9fLvjIlPr6F	UgyFld0E7LYLIVb_sSh4AaABAg	William Wright	It's not cheating; it's creating a new speedrunning category!	0.156	0.578	0.266	0.3244	0.0017279938329011202	0.005546330474317074	0.9838647842407227	0.008016576059162617	0.0004838386957999319	0.00036057751276530325
293	1662545286.480265	9fKRiDlf34h9fMcXHLCOmU	UgyFld0E7LYLIVb_sSh4AaABAg	ComputerNerd	 @trankzen  read that as “Technically it was the cheat that chatted”	0.231	0.769	0.0	-0.4588	0.005011836066842079	0.007195295300334692	0.9846464991569519	0.001603853888809681	0.0009183411602862179	0.0006242801900953054
294	1662545286.482947	9fKRiDlf34h9fTc5t5Y7_H	UgyFld0E7LYLIVb_sSh4AaABAg	M. L.	 @trankzen  yeah, he just got magical stars out of thin air. His cartridge must have glitched badly – over and over again 😅	0.101	0.747	0.153	0.1531	0.0713675320148468	0.5181252360343933	0.29598379135131836	0.10390207916498184	0.0022888274397701025	0.008332515135407448
295	1662545286.817146	UgyJv0YJrKhAFZcp2W54AaABAg	na	LeWolfYT	Lol nice	0.0	0.0	1.0	0.6808	0.01625463180243969	0.2884965240955353	0.6244925260543823	0.02785336598753929	0.03811071440577507	0.004792170599102974
296	1662545286.82507	UgzybRu_i7Ssf3Q4EXB4AaABAg	na	AdamTheDev	And i thought there was no more perfection to be made	0.379	0.621	0.0	-0.6695	0.0013742167502641678	0.9784117937088013	0.013996047899127007	0.0037435435224324465	0.0016063175862655044	0.0008681388571858406
297	1662545286.831603	UgyoZiup8_jZTFlOSsV4AaABAg	na	Puss In Boots	OH MY GOD. WHAT.	0.0	0.588	0.412	0.2732	0.701975405216217	0.04576251283288002	0.12531909346580505	0.057827290147542953	0.006684320513159037	0.06243133544921875
298	1662545286.836334	UgxPeUXhASmChNZRirJ4AaABAg	na	Hamster07	imagine if this got on smbce leaderboards	0.0	1.0	0.0	0.0	0.021318620070815086	0.8595981597900391	0.09782783687114716	0.01588093861937523	0.002231561578810215	0.0031429072842001915
299	1662545286.840154	Ugxn8iH_uHAYz6q_06V4AaABAg	na	James-Money	You had me there for a second! I'm glad to see more of this crowd control mod. It's a super unique take on the game	0.0	0.762	0.238	0.8016	0.0001816357544157654	0.9985734224319458	0.00022008319501765072	0.00028045609360560775	0.0002551040961407125	0.0004892617580480874
300	1662545286.843557	Ugw56DyXy7f-KIN7NY94AaABAg	na	wedu09	Nice	0.0	0.0	1.0	0.4215	0.01775248348712921	0.37313780188560486	0.5297791957855225	0.023416047915816307	0.047696974128484726	0.008217479102313519
301	1662545286.846474	UgxDKfFborISHS5cx3B4AaABAg	na	Saro	??	0.0	1.0	0.0	0.0	0.32521286606788635	0.04978577420115471	0.5878572463989258	0.026033751666545868	0.004340898245573044	0.006769435480237007
302	1662545286.850537	Ugz9jqCMl-RKjw2dSqd4AaABAg	na	Gribble grape	2nd	0.0	1.0	0.0	0.0	0.1513189971446991	0.3705657422542572	0.39201590418815613	0.05398574471473694	0.01624174416065216	0.015871943905949593
303	1662545286.85499	Ugyn8mUkFW_kGocaO3N4AaABAg	na	Lodomir	PoG new vid!	0.0	1.0	0.0	0.0	0.010703074745833874	0.8787124156951904	0.09692437201738358	0.007972406223416328	0.0022578900679945946	0.0034298200625926256
304	1662545286.859589	UgxRqHRnwAelIPmIW454AaABAg	na	Kosmic	"Be sure to follow the Twitch stream so you can participate next time!
http://www.twitch.tv/kosmic"	0.0	0.834	0.166	0.3802	0.0006110440008342266	0.9969204664230347	0.0010109911672770977	0.000612446223385632	0.0005889174644835293	0.0002562185109127313
305	1662545287.082569	9fKReifQQZx9fKRtmK5Wgl	UgzybRu_i7Ssf3Q4EXB4AaABAg	AdamTheDev	Wait a sec, this could mean people could improve original smb runs with stars?	0.0	0.698	0.302	0.6369	0.001882128301076591	0.9862533211708069	0.006273680366575718	0.003198256017640233	0.0006904070032760501	0.0017021396197378635
306	1662545287.095261	9fKReifQQZx9fKSECPGzPL	UgzybRu_i7Ssf3Q4EXB4AaABAg	JKT2017	 @AdamTheDev  no	0.688	0.312	0.0	-0.296	0.16495350003242493	0.2327784299850464	0.5490074753761292	0.03602715581655502	0.009124409407377243	0.008108992129564285
307	1662545287.302503	9fKRTpwlPF09fKTZRrTM7u	UgxPeUXhASmChNZRirJ4AaABAg	mina86	They could queue it for 1st of April.	0.0	1.0	0.0	0.0	0.185373917222023	0.7001752257347107	0.08615858852863312	0.019907096400856972	0.0026943590492010117	0.005690929014235735
308	1662545287.508225	9fKRB1bGumM9fKRKgv7134	UgxRqHRnwAelIPmIW454AaABAg	⚒️ SpareEnderboy ⚒️	what a time to be alive	0.0	0.658	0.342	0.3818	0.0034151985310018063	0.9803613424301147	0.00656567607074976	0.0054265474900603294	0.0017925718566402793	0.0024387117009609938
309	1662545287.51644	9fKRB1bGumM9fKUPjdobqc	UgxRqHRnwAelIPmIW454AaABAg	Nada • 10.9B de vistas . hace 2 segundos	how i make speedrun on android?	0.0	1.0	0.0	0.0	0.27577072381973267	0.20936092734336853	0.4900687634944916	0.012657009065151215	0.0034268409945070744	0.008715840987861156
310	1662545287.523894	9fKRB1bGumM9fL7Hua4NNL	UgxRqHRnwAelIPmIW454AaABAg	OG EZ PB	wait a minute... the SMB1 star doesn't give Mario extra speed!	0.0	1.0	0.0	0.0	0.08716005086898804	0.6385249495506287	0.2447483241558075	0.02121032401919365	0.0023427195847034454	0.006013688165694475
311	1662545287.52892	9fKRB1bGumM9fLEs-Le90R	UgxRqHRnwAelIPmIW454AaABAg	Kosmic	 @OG EZ PB  yeah that started in nsmb ds i think	0.0	0.624	0.376	0.6633	0.017065878957509995	0.7247446775436401	0.227118119597435	0.024716263636946678	0.0035887998528778553	0.0027662075590342283
312	1662545287.532831	9fKRB1bGumM9fLJtSRT1ZA	UgxRqHRnwAelIPmIW454AaABAg	Kosmic	 @LanDi3000  Twitch chat is a lot better... Among other things. I'll probably try out a YouTube stream here or there though now that they changed exclusivity agreements	0.0	0.833	0.167	0.6124	0.008689436130225658	0.906304657459259	0.06093404069542885	0.020807772874832153	0.0022404559422284365	0.0010236852103844285
313	1665137274.936911	Ugz6eGnTnC4Xs3UdxQp4AaABAg	na	Explosify	blond luigi stars in the end of this one	0.0	1.0	0.0	0.0	0.025498438626527786	0.7664517760276794	0.173614501953125	0.017849545925855637	0.010616810992360115	0.005968867801129818
314	1665137274.939688	Ugx21N5OqknyrtKlqVp4AaABAg	na	Awe Emperor of Chicken Killing	you didn't do small fire tho	0.0	0.711	0.289	0.2584	0.03653882443904877	0.04156392812728882	0.8854965567588806	0.03261604905128479	0.0018988532247021794	0.0018858397379517555
315	1665137274.942462	Ugy7J1_8iVVDVWDy-_N4AaABAg	na	FUGP 1972	That's a lot of frame rules saved. So many buses that didn't pass Darbian's bus stop.	0.0	0.843	0.157	0.4215	0.028008803725242615	0.6190770268440247	0.08484859019517899	0.26033028960227966	0.0032630187924951315	0.004472263157367706
316	1665137274.948162	Ugw7CQfYrcbVPKtwONd4AaABAg	na	Mirek Wdowiak	Hello Kosmic. You should submit it to speedruncom. And see, what will happen :D ;)	0.0	0.687	0.313	0.7125	0.05667342245578766	0.7941246032714844	0.12151017040014267	0.02096603624522686	0.00475772749632597	0.00196816585958004
317	1665137274.952368	UgyKkYmCTCHjxJb2Dip4AaABAg	na	Tyler Roberts	"Beat that, Niftski! 
(Doesn't help that SMB1 Mario is now arguably as fast as SMB3 Mario now)"	0.233	0.767	0.0	-0.5499	0.002620750805363059	0.9731640815734863	0.01820923388004303	0.0027526968624442816	0.0012574619613587856	0.0019958859775215387
318	1665137274.957065	UgyYj3uruk7av8cpPMl4AaABAg	na	eMKayyoUwhY	"I don't know why people diss Todd Rogers all the time!! He's a legit world record holder who got trashed by many people just because he's just a better player. People are jealous/envious. Nothing but respect for Todd, he's one of the godlike gamers on our planet, just like Billy Mitchell! They are Gods for me!





*And then my alarm clock went off.....*

🤢🤢🤢🤢🤢🤢🤢
🤮🤮🤮🤮🤮🤮🤮

OMFG....."	0.075	0.873	0.052	-0.5266	0.00048169580986723304	0.000516817148309201	0.9975559711456299	0.0008665039204061031	0.00037683339905925095	0.0002021032414631918
319	1665137274.959663	UgwTM7W1A_KZ5lE5UNB4AaABAg	na	Tim E	Nobody thought that the secret to speedrunning would be the power of friendship!	0.0	0.79	0.21	0.4926	0.010582669638097286	0.5594506859779358	0.41458162665367126	0.00582429114729166	0.006880559492856264	0.0026801780331879854
320	1665137279.163323	9fKuNO8GOx29fvOLJS01dW	UgzYctHxPot-6xcpKMN4AaABAg	Geek Nat	 @Hiro Hamada  What video tho	0.0	1.0	0.0	0.0	0.07224546372890472	0.1519090086221695	0.7402188777923584	0.02588917873799801	0.004558151122182608	0.0051794215105473995
321	1665137279.166719	9fKuNO8GOx29fw4aQA0Tpi	UgzYctHxPot-6xcpKMN4AaABAg	Hiro Hamada	@Geek Nat  you know what video kid. It’s this video that you watched here.	0.122	0.878	0.0	-0.2023	0.10024210810661316	0.3795976936817169	0.45260146260261536	0.035726264119148254	0.005070572718977928	0.026761824265122414
322	1665137279.169587	9fKuNO8GOx29fwCQwI8E2U	UgzYctHxPot-6xcpKMN4AaABAg	Geek Nat	 @Hiro Hamada  It's a video that lets chat buff him. It's not an actual attempt,OP was joking.	0.0	0.894	0.106	0.2263	0.004537851549685001	0.03713209182024002	0.9535892009735107	0.0019649076275527477	0.0012662705266848207	0.0015095757553353906
323	1665137284.355111	9fKU6f-FVJg9fyeoUmI-Kg	Ugwfc5rDgIupJS-x4xh4AaABAg	Certez	*Gold Roger	0.0	1.0	0.0	0.0	0.015261385589838028	0.926593542098999	0.01906745694577694	0.012938674539327621	0.005191688891500235	0.020947249606251717
324	1665137284.357979	9fKU6f-FVJg9g2egdtQ_cQ	Ugwfc5rDgIupJS-x4xh4AaABAg	Meowie Gamer	 @Certez  toad*	0.0	1.0	0.0	0.0	0.1270897090435028	0.38858869671821594	0.4112873077392578	0.04914497956633568	0.012095564976334572	0.011793657205998898
325	1665137284.360181	9fKU6f-FVJg9gAG3IqZ607	Ugwfc5rDgIupJS-x4xh4AaABAg	Nako	He is truly one of the gamers of all time!	0.0	0.738	0.262	0.4926	0.001607546117156744	0.966140627861023	0.024324236437678337	0.002416902454569936	0.0021245244424790144	0.0033861722331494093
326	1667819274.922568	UgwTuFkO-Nxmb47mHaJ4AaABAg	na	Nelson B. Win	1:32 seconds before disaster.	0.577	0.423	0.0	-0.6249	0.9628428816795349	0.0076154060661792755	0.013064300641417503	0.01112283207476139	0.0006832903018221259	0.0046712723560631275
327	1667819274.925172	UgzhDSB5zd7QKRo_EQl4AaABAg	na	Guille	totally legit world record for me	0.0	1.0	0.0	0.0	0.008490241132676601	0.9563873410224915	0.02713589183986187	0.003989188466221094	0.0018007347825914621	0.0021966195199638605
328	1667819274.930437	UgxTFMQwfD_DdWKCo6J4AaABAg	na	Robert McGarry	🧀 delicious cheese 🧀	0.0	0.575	0.425	0.5719	0.0004453239671420306	0.996567964553833	0.0006427720654755831	0.0007882065256126225	0.0010785282356664538	0.0004769715596921742
329	1667819284.677987	9fKTjb0IYS09hmRK32o2P7	UgwR3AyBP0H0ItbKBDN4AaABAg	ImPrincessWolfy	Look up VAJ	0.0	1.0	0.0	0.0	0.25294142961502075	0.2474670112133026	0.42210209369659424	0.06027562543749809	0.009663897566497326	0.0075498404912650585
330	1670411274.905512	Ugwqe3vTioYXvaqRYLd4AaABAg	na	kewltony	Ok, so imagine a bus on crack	0.0	1.0	0.0	0.0	0.004825378302484751	0.9816443920135498	0.008725502528250217	0.003243070561438799	0.0007158176158554852	0.0008458417723886669
331	1670411274.912853	UgzcDSg8k5U72ykEkbJ4AaABAg	na	Luk Ahmad	So hilarious lol	0.0	0.141	0.859	0.7245	0.0034292603377252817	0.9424716830253601	0.03320019692182541	0.004915421828627586	0.0018077429849654436	0.014175686053931713
332	1670411274.916986	UgxIuIGOZfYsQRpcAtR4AaABAg	na	Quinn 78	Run begins at 2:42	0.0	1.0	0.0	0.0	0.6614846587181091	0.20756202936172485	0.09160801023244858	0.026845412328839302	0.00403409730643034	0.008465771563351154
